FileNames	Class	Clusters
cap_14.pcd	cap	0
airplane_924.pcd	airplane	-1
airplane_211.pcd	airplane	35
chair_850.pcd	chair	-1
bag_25.pcd	bag	-1
chair_3457.pcd	chair	13
airplane_1713.pcd	airplane	-1
airplane_1521.pcd	airplane	-1
airplane_2397.pcd	airplane	-1
chair_1083.pcd	chair	13
table_4356.pcd	table	-1
airplane_2195.pcd	airplane	20
table_1911.pcd	table	28
chair_2684.pcd	chair	13
pistol_9.pcd	pistol	18
lamp_368.pcd	lamp	-1
table_2984.pcd	table	-1
chair_1140.pcd	chair	13
car_244.pcd	car	10
lamp_1392.pcd	lamp	7
car_1236.pcd	car	10
chair_3520.pcd	chair	-1
chair_2336.pcd	chair	13
chair_3524.pcd	chair	-1
chair_406.pcd	chair	13
chair_1053.pcd	chair	-1
airplane_690.pcd	airplane	15
knife_92.pcd	knife	7
chair_700.pcd	chair	-1
table_121.pcd	table	-1
guitar_458.pcd	guitar	7
table_1942.pcd	table	-1
pistol_143.pcd	pistol	18
table_390.pcd	table	-1
airplane_1115.pcd	airplane	-1
knife_289.pcd	knife	7
earphone_40.pcd	earphone	-1
table_4986.pcd	table	-1
table_140.pcd	table	-1
table_5003.pcd	table	27
car_610.pcd	car	10
table_2696.pcd	table	27
airplane_1625.pcd	airplane	-1
table_3342.pcd	table	-1
table_4696.pcd	table	-1
chair_2893.pcd	chair	13
chair_428.pcd	chair	-1
table_2565.pcd	table	-1
table_4387.pcd	table	-1
chair_3209.pcd	chair	-1
chair_1783.pcd	chair	13
car_26.pcd	car	10
lamp_1005.pcd	lamp	-1
lamp_807.pcd	lamp	-1
car_1029.pcd	car	10
airplane_2528.pcd	airplane	-1
lamp_85.pcd	lamp	7
table_2153.pcd	table	-1
car_1142.pcd	car	-1
pistol_131.pcd	pistol	18
table_1975.pcd	table	-1
car_526.pcd	car	10
table_3829.pcd	table	-1
chair_1696.pcd	chair	-1
chair_269.pcd	chair	-1
chair_1912.pcd	chair	-1
car_1012.pcd	car	10
chair_3507.pcd	chair	-1
airplane_1440.pcd	airplane	-1
car_218.pcd	car	10
chair_303.pcd	chair	13
airplane_43.pcd	airplane	-1
chair_3461.pcd	chair	4
table_2489.pcd	table	-1
car_1764.pcd	car	10
chair_752.pcd	chair	13
table_3868.pcd	table	-1
chair_3008.pcd	chair	-1
airplane_2356.pcd	airplane	21
airplane_1544.pcd	airplane	21
car_1770.pcd	car	10
lamp_1380.pcd	lamp	7
airplane_2675.pcd	airplane	17
airplane_572.pcd	airplane	15
chair_521.pcd	chair	-1
car_1202.pcd	car	10
table_4744.pcd	table	-1
table_3015.pcd	table	-1
airplane_2296.pcd	airplane	-1
airplane_1765.pcd	airplane	-1
airplane_388.pcd	airplane	30
earphone_25.pcd	earphone	-1
chair_1157.pcd	chair	13
table_3241.pcd	table	-1
chair_1230.pcd	chair	-1
knife_112.pcd	knife	7
table_3733.pcd	table	24
chair_2295.pcd	chair	-1
table_2982.pcd	table	-1
knife_41.pcd	knife	7
car_1466.pcd	car	10
table_141.pcd	table	27
table_113.pcd	table	-1
rocket_16.pcd	rocket	-1
lamp_765.pcd	lamp	5
motorbike_33.pcd	motorbike	11
chair_2256.pcd	chair	-1
chair_3394.pcd	chair	-1
airplane_742.pcd	airplane	-1
mug_3.pcd	mug	-1
table_4337.pcd	table	27
table_3341.pcd	table	-1
lamp_717.pcd	lamp	-1
airplane_16.pcd	airplane	21
table_584.pcd	table	-1
car_1019.pcd	car	10
chair_2634.pcd	chair	-1
airplane_1355.pcd	airplane	-1
chair_2795.pcd	chair	13
car_140.pcd	car	10
table_5130.pcd	table	27
earphone_12.pcd	earphone	-1
table_539.pcd	table	-1
chair_6.pcd	chair	-1
chair_1736.pcd	chair	-1
chair_112.pcd	chair	-1
table_574.pcd	table	-1
airplane_1670.pcd	airplane	-1
table_528.pcd	table	-1
chair_2183.pcd	chair	-1
table_3749.pcd	table	-1
guitar_515.pcd	guitar	7
guitar_575.pcd	guitar	7
table_821.pcd	table	-1
chair_3226.pcd	chair	-1
chair_2014.pcd	chair	13
laptop_151.pcd	laptop	2
table_44.pcd	table	-1
chair_1066.pcd	chair	13
chair_1007.pcd	chair	13
lamp_741.pcd	lamp	7
table_882.pcd	table	-1
motorbike_19.pcd	motorbike	-1
chair_650.pcd	chair	-1
motorbike_106.pcd	motorbike	-1
car_239.pcd	car	10
table_1895.pcd	table	-1
table_871.pcd	table	-1
chair_615.pcd	chair	13
car_944.pcd	car	10
lamp_1029.pcd	lamp	-1
chair_1739.pcd	chair	-1
car_674.pcd	car	10
airplane_2456.pcd	airplane	22
table_1203.pcd	table	7
airplane_1712.pcd	airplane	17
chair_3112.pcd	chair	13
airplane_201.pcd	airplane	26
lamp_50.pcd	lamp	7
chair_212.pcd	chair	13
table_3949.pcd	table	27
chair_126.pcd	chair	13
airplane_77.pcd	airplane	20
chair_3395.pcd	chair	13
chair_2760.pcd	chair	13
lamp_1131.pcd	lamp	7
guitar_774.pcd	guitar	7
airplane_2049.pcd	airplane	17
chair_2170.pcd	chair	-1
airplane_1771.pcd	airplane	-1
chair_2587.pcd	chair	-1
table_2037.pcd	table	-1
chair_1226.pcd	chair	-1
airplane_2576.pcd	airplane	-1
pistol_120.pcd	pistol	18
table_4438.pcd	table	-1
lamp_1531.pcd	lamp	7
airplane_2622.pcd	airplane	32
chair_2421.pcd	chair	-1
airplane_2499.pcd	airplane	31
guitar_282.pcd	guitar	7
chair_1588.pcd	chair	13
knife_382.pcd	knife	7
table_5071.pcd	table	-1
airplane_2681.pcd	airplane	15
pistol_150.pcd	pistol	18
table_5052.pcd	table	-1
lamp_1503.pcd	lamp	-1
chair_1982.pcd	chair	-1
guitar_84.pcd	guitar	7
car_356.pcd	car	10
car_478.pcd	car	10
chair_427.pcd	chair	13
car_1485.pcd	car	10
chair_2841.pcd	chair	13
chair_530.pcd	chair	13
airplane_821.pcd	airplane	20
motorbike_129.pcd	motorbike	11
table_254.pcd	table	-1
airplane_1067.pcd	airplane	-1
table_75.pcd	table	-1
lamp_514.pcd	lamp	-1
table_1702.pcd	table	27
guitar_309.pcd	guitar	7
table_1368.pcd	table	27
laptop_8.pcd	laptop	2
chair_621.pcd	chair	-1
chair_3577.pcd	chair	13
table_3809.pcd	table	-1
car_1373.pcd	car	10
lamp_597.pcd	lamp	-1
table_2970.pcd	table	-1
table_4488.pcd	table	-1
airplane_591.pcd	airplane	-1
chair_2211.pcd	chair	-1
bag_37.pcd	bag	-1
chair_3212.pcd	chair	-1
airplane_1934.pcd	airplane	-1
chair_2505.pcd	chair	-1
chair_2595.pcd	chair	13
guitar_68.pcd	guitar	7
knife_255.pcd	knife	7
guitar_299.pcd	guitar	7
chair_2648.pcd	chair	-1
airplane_1594.pcd	airplane	17
earphone_41.pcd	earphone	-1
table_3132.pcd	table	-1
table_3141.pcd	table	-1
table_248.pcd	table	27
chair_1613.pcd	chair	13
table_4477.pcd	table	-1
pistol_43.pcd	pistol	-1
table_183.pcd	table	-1
car_1297.pcd	car	10
guitar_92.pcd	guitar	7
chair_1241.pcd	chair	13
chair_2105.pcd	chair	-1
airplane_350.pcd	airplane	16
table_3175.pcd	table	27
laptop_425.pcd	laptop	2
mug_14.pcd	mug	1
car_1649.pcd	car	10
guitar_546.pcd	guitar	7
chair_3630.pcd	chair	-1
table_5262.pcd	table	-1
airplane_112.pcd	airplane	17
airplane_456.pcd	airplane	15
table_2038.pcd	table	-1
airplane_387.pcd	airplane	37
lamp_1145.pcd	lamp	-1
car_1538.pcd	car	-1
chair_1864.pcd	chair	13
table_2788.pcd	table	-1
table_1981.pcd	table	-1
airplane_186.pcd	airplane	-1
laptop_389.pcd	laptop	2
chair_3286.pcd	chair	13
airplane_1533.pcd	airplane	-1
table_3459.pcd	table	-1
motorbike_36.pcd	motorbike	11
chair_969.pcd	chair	-1
airplane_1267.pcd	airplane	-1
skateboard_126.pcd	skateboard	9
car_981.pcd	car	10
lamp_1167.pcd	lamp	-1
pistol_25.pcd	pistol	18
table_4900.pcd	table	-1
guitar_326.pcd	guitar	7
chair_1393.pcd	chair	-1
airplane_229.pcd	airplane	17
laptop_423.pcd	laptop	2
laptop_392.pcd	laptop	2
chair_3675.pcd	chair	13
lamp_996.pcd	lamp	-1
motorbike_52.pcd	motorbike	-1
airplane_1211.pcd	airplane	37
lamp_207.pcd	lamp	7
chair_1950.pcd	chair	-1
airplane_2428.pcd	airplane	-1
table_2874.pcd	table	-1
chair_1249.pcd	chair	-1
chair_3046.pcd	chair	-1
table_3383.pcd	table	-1
airplane_1497.pcd	airplane	-1
table_2567.pcd	table	-1
table_968.pcd	table	-1
car_680.pcd	car	10
table_5009.pcd	table	-1
table_5153.pcd	table	-1
guitar_469.pcd	guitar	7
chair_1356.pcd	chair	13
guitar_348.pcd	guitar	7
chair_1641.pcd	chair	13
chair_828.pcd	chair	-1
table_3370.pcd	table	-1
table_572.pcd	table	-1
car_665.pcd	car	10
table_2623.pcd	table	-1
table_3170.pcd	table	-1
table_2281.pcd	table	-1
car_70.pcd	car	10
chair_2530.pcd	chair	13
pistol_149.pcd	pistol	18
airplane_930.pcd	airplane	20
lamp_296.pcd	lamp	-1
table_1296.pcd	table	-1
table_11.pcd	table	-1
table_3602.pcd	table	-1
lamp_156.pcd	lamp	7
airplane_1257.pcd	airplane	-1
table_763.pcd	table	-1
chair_2436.pcd	chair	-1
chair_742.pcd	chair	-1
earphone_19.pcd	earphone	-1
knife_154.pcd	knife	7
airplane_1248.pcd	airplane	19
airplane_1404.pcd	airplane	17
car_166.pcd	car	10
table_1295.pcd	table	-1
car_1522.pcd	car	10
pistol_268.pcd	pistol	-1
airplane_1738.pcd	airplane	-1
lamp_1098.pcd	lamp	7
chair_2225.pcd	chair	4
chair_2084.pcd	chair	13
car_725.pcd	car	10
table_1149.pcd	table	27
table_5017.pcd	table	-1
car_1194.pcd	car	10
table_1623.pcd	table	-1
motorbike_113.pcd	motorbike	-1
chair_1929.pcd	chair	13
car_262.pcd	car	-1
table_2578.pcd	table	27
table_1160.pcd	table	-1
car_1796.pcd	car	10
car_1002.pcd	car	10
rocket_64.pcd	rocket	-1
knife_237.pcd	knife	7
chair_3134.pcd	chair	-1
airplane_604.pcd	airplane	17
airplane_816.pcd	airplane	-1
knife_377.pcd	knife	7
chair_1688.pcd	chair	4
airplane_1121.pcd	airplane	-1
table_2480.pcd	table	-1
chair_496.pcd	chair	13
guitar_318.pcd	guitar	7
table_1042.pcd	table	-1
car_321.pcd	car	10
table_1873.pcd	table	-1
airplane_340.pcd	airplane	-1
table_4682.pcd	table	27
chair_43.pcd	chair	13
table_1679.pcd	table	27
table_5227.pcd	table	27
chair_1889.pcd	chair	-1
chair_1429.pcd	chair	-1
lamp_630.pcd	lamp	5
chair_3393.pcd	chair	-1
car_1474.pcd	car	-1
lamp_841.pcd	lamp	-1
table_2637.pcd	table	27
airplane_1374.pcd	airplane	-1
table_3162.pcd	table	-1
lamp_27.pcd	lamp	-1
chair_2766.pcd	chair	13
chair_1893.pcd	chair	4
chair_2443.pcd	chair	13
chair_2120.pcd	chair	13
table_1829.pcd	table	27
knife_34.pcd	knife	7
table_2634.pcd	table	-1
car_941.pcd	car	10
airplane_1542.pcd	airplane	-1
chair_2301.pcd	chair	4
table_2988.pcd	table	-1
airplane_801.pcd	airplane	-1
lamp_261.pcd	lamp	7
table_83.pcd	table	-1
table_3813.pcd	table	-1
table_1538.pcd	table	24
laptop_198.pcd	laptop	2
car_1285.pcd	car	10
guitar_432.pcd	guitar	7
skateboard_49.pcd	skateboard	9
airplane_1039.pcd	airplane	20
car_896.pcd	car	10
airplane_1084.pcd	airplane	20
airplane_1294.pcd	airplane	22
table_989.pcd	table	-1
airplane_62.pcd	airplane	21
chair_860.pcd	chair	-1
table_4078.pcd	table	-1
chair_3027.pcd	chair	-1
table_3675.pcd	table	-1
airplane_2578.pcd	airplane	-1
airplane_2565.pcd	airplane	-1
airplane_2398.pcd	airplane	-1
guitar_352.pcd	guitar	7
table_1705.pcd	table	-1
mug_15.pcd	mug	1
table_354.pcd	table	-1
table_3456.pcd	table	8
car_1596.pcd	car	10
table_61.pcd	table	-1
chair_704.pcd	chair	-1
airplane_1759.pcd	airplane	-1
table_3904.pcd	table	-1
car_44.pcd	car	10
bag_40.pcd	bag	-1
guitar_553.pcd	guitar	7
table_4433.pcd	table	-1
lamp_79.pcd	lamp	7
table_2408.pcd	table	-1
table_769.pcd	table	-1
table_519.pcd	table	-1
chair_2004.pcd	chair	-1
chair_923.pcd	chair	-1
chair_1775.pcd	chair	-1
airplane_1033.pcd	airplane	20
pistol_270.pcd	pistol	18
table_1304.pcd	table	-1
chair_1009.pcd	chair	-1
chair_1190.pcd	chair	13
chair_3266.pcd	chair	13
chair_2269.pcd	chair	-1
table_3463.pcd	table	-1
chair_2233.pcd	chair	-1
table_2715.pcd	table	-1
table_2135.pcd	table	-1
table_4020.pcd	table	-1
table_270.pcd	table	27
table_1217.pcd	table	-1
chair_1667.pcd	chair	-1
chair_47.pcd	chair	13
table_1804.pcd	table	-1
table_4713.pcd	table	-1
chair_489.pcd	chair	13
table_2371.pcd	table	-1
knife_136.pcd	knife	7
guitar_262.pcd	guitar	7
airplane_1087.pcd	airplane	17
table_5030.pcd	table	-1
knife_287.pcd	knife	7
laptop_188.pcd	laptop	2
table_3173.pcd	table	-1
lamp_832.pcd	lamp	-1
mug_151.pcd	mug	1
airplane_1824.pcd	airplane	-1
airplane_1655.pcd	airplane	-1
table_295.pcd	table	-1
lamp_244.pcd	lamp	-1
lamp_1506.pcd	lamp	7
pistol_103.pcd	pistol	18
chair_1523.pcd	chair	-1
table_1507.pcd	table	-1
table_1285.pcd	table	-1
table_530.pcd	table	-1
lamp_316.pcd	lamp	-1
table_1970.pcd	table	-1
guitar_169.pcd	guitar	7
lamp_863.pcd	lamp	-1
airplane_1149.pcd	airplane	-1
guitar_350.pcd	guitar	7
car_850.pcd	car	10
table_3967.pcd	table	-1
knife_178.pcd	knife	7
table_837.pcd	table	27
table_3461.pcd	table	-1
chair_3668.pcd	chair	13
lamp_594.pcd	lamp	-1
guitar_536.pcd	guitar	7
lamp_1085.pcd	lamp	-1
chair_3691.pcd	chair	13
car_1020.pcd	car	10
airplane_2299.pcd	airplane	-1
table_2170.pcd	table	-1
knife_71.pcd	knife	7
chair_865.pcd	chair	13
chair_313.pcd	chair	-1
table_4162.pcd	table	27
airplane_2357.pcd	airplane	-1
chair_2208.pcd	chair	13
table_2698.pcd	table	-1
chair_1097.pcd	chair	13
pistol_134.pcd	pistol	-1
airplane_2585.pcd	airplane	35
chair_502.pcd	chair	-1
airplane_2574.pcd	airplane	-1
chair_2063.pcd	chair	-1
chair_2633.pcd	chair	-1
airplane_2327.pcd	airplane	17
airplane_2664.pcd	airplane	-1
airplane_1242.pcd	airplane	17
guitar_455.pcd	guitar	7
chair_892.pcd	chair	13
car_1112.pcd	car	10
table_1372.pcd	table	-1
lamp_475.pcd	lamp	7
lamp_968.pcd	lamp	7
airplane_1405.pcd	airplane	32
knife_273.pcd	knife	7
table_4299.pcd	table	-1
chair_3418.pcd	chair	-1
mug_11.pcd	mug	-1
table_2124.pcd	table	24
chair_1840.pcd	chair	-1
chair_1988.pcd	chair	13
chair_2681.pcd	chair	-1
table_682.pcd	table	-1
table_3772.pcd	table	-1
chair_141.pcd	chair	-1
table_1289.pcd	table	-1
airplane_187.pcd	airplane	-1
lamp_230.pcd	lamp	-1
table_3803.pcd	table	24
table_707.pcd	table	-1
lamp_1428.pcd	lamp	7
chair_1317.pcd	chair	-1
chair_1925.pcd	chair	13
chair_765.pcd	chair	-1
chair_2688.pcd	chair	13
lamp_1078.pcd	lamp	-1
chair_3426.pcd	chair	-1
table_3874.pcd	table	-1
lamp_1436.pcd	lamp	-1
car_1637.pcd	car	10
table_2449.pcd	table	-1
airplane_2011.pcd	airplane	-1
table_4996.pcd	table	27
table_245.pcd	table	-1
table_4347.pcd	table	-1
guitar_264.pcd	guitar	7
motorbike_135.pcd	motorbike	11
pistol_223.pcd	pistol	-1
knife_386.pcd	knife	7
table_2084.pcd	table	-1
laptop_223.pcd	laptop	2
car_1399.pcd	car	10
laptop_282.pcd	laptop	2
guitar_337.pcd	guitar	7
car_379.pcd	car	-1
lamp_1215.pcd	lamp	7
airplane_1757.pcd	airplane	-1
car_370.pcd	car	10
airplane_1446.pcd	airplane	-1
car_587.pcd	car	10
skateboard_132.pcd	skateboard	9
table_4641.pcd	table	-1
chair_2739.pcd	chair	13
guitar_529.pcd	guitar	7
chair_668.pcd	chair	-1
cap_25.pcd	cap	-1
table_242.pcd	table	27
table_1259.pcd	table	-1
mug_103.pcd	mug	1
table_3615.pcd	table	-1
cap_44.pcd	cap	0
knife_376.pcd	knife	7
airplane_2500.pcd	airplane	34
bag_59.pcd	bag	-1
table_2663.pcd	table	-1
lamp_627.pcd	lamp	-1
airplane_820.pcd	airplane	-1
table_2311.pcd	table	-1
table_1353.pcd	table	-1
lamp_348.pcd	lamp	7
laptop_377.pcd	laptop	2
airplane_502.pcd	airplane	31
airplane_850.pcd	airplane	-1
table_1854.pcd	table	-1
airplane_2181.pcd	airplane	-1
chair_2930.pcd	chair	13
table_3061.pcd	table	-1
chair_3271.pcd	chair	13
airplane_585.pcd	airplane	25
table_3007.pcd	table	-1
car_129.pcd	car	10
chair_3376.pcd	chair	-1
lamp_1086.pcd	lamp	7
table_2330.pcd	table	-1
lamp_926.pcd	lamp	7
table_4349.pcd	table	-1
car_717.pcd	car	10
motorbike_175.pcd	motorbike	11
airplane_1205.pcd	airplane	30
lamp_1482.pcd	lamp	7
chair_1660.pcd	chair	-1
table_3089.pcd	table	-1
chair_2133.pcd	chair	-1
airplane_1185.pcd	airplane	-1
car_230.pcd	car	10
chair_929.pcd	chair	13
table_144.pcd	table	-1
chair_152.pcd	chair	-1
table_4266.pcd	table	-1
table_4429.pcd	table	-1
table_2704.pcd	table	-1
table_2291.pcd	table	7
table_2232.pcd	table	27
chair_1416.pcd	chair	13
chair_2020.pcd	chair	13
laptop_401.pcd	laptop	2
car_1107.pcd	car	10
table_4811.pcd	table	-1
airplane_1783.pcd	airplane	33
knife_163.pcd	knife	7
car_767.pcd	car	10
airplane_2377.pcd	airplane	-1
car_81.pcd	car	10
table_1228.pcd	table	-1
table_4493.pcd	table	-1
airplane_437.pcd	airplane	17
car_604.pcd	car	10
table_3835.pcd	table	-1
chair_2402.pcd	chair	13
chair_2214.pcd	chair	4
table_3706.pcd	table	-1
chair_245.pcd	chair	13
laptop_60.pcd	laptop	2
airplane_299.pcd	airplane	34
table_252.pcd	table	-1
table_1311.pcd	table	-1
table_1662.pcd	table	-1
table_5032.pcd	table	-1
earphone_21.pcd	earphone	-1
chair_2367.pcd	chair	4
table_1790.pcd	table	-1
lamp_666.pcd	lamp	7
table_3763.pcd	table	-1
car_92.pcd	car	10
airplane_2677.pcd	airplane	16
table_5034.pcd	table	-1
lamp_1322.pcd	lamp	-1
airplane_632.pcd	airplane	-1
pistol_109.pcd	pistol	18
guitar_734.pcd	guitar	7
airplane_2140.pcd	airplane	-1
chair_223.pcd	chair	-1
table_3686.pcd	table	-1
table_3860.pcd	table	-1
lamp_1301.pcd	lamp	-1
laptop_273.pcd	laptop	2
mug_115.pcd	mug	1
table_3073.pcd	table	-1
chair_341.pcd	chair	-1
chair_3527.pcd	chair	-1
chair_1369.pcd	chair	13
mug_62.pcd	mug	1
airplane_1911.pcd	airplane	30
table_3703.pcd	table	-1
airplane_372.pcd	airplane	-1
chair_912.pcd	chair	13
airplane_1048.pcd	airplane	17
chair_1355.pcd	chair	-1
chair_3345.pcd	chair	-1
table_2366.pcd	table	-1
lamp_114.pcd	lamp	-1
mug_179.pcd	mug	1
motorbike_72.pcd	motorbike	-1
table_2230.pcd	table	-1
car_1235.pcd	car	10
car_414.pcd	car	-1
lamp_1474.pcd	lamp	7
lamp_767.pcd	lamp	-1
chair_3412.pcd	chair	13
chair_661.pcd	chair	-1
table_64.pcd	table	-1
laptop_29.pcd	laptop	2
lamp_201.pcd	lamp	-1
car_363.pcd	car	10
guitar_586.pcd	guitar	7
guitar_628.pcd	guitar	7
lamp_484.pcd	lamp	7
lamp_1261.pcd	lamp	-1
chair_1666.pcd	chair	-1
airplane_10.pcd	airplane	-1
table_296.pcd	table	27
table_4238.pcd	table	27
cap_36.pcd	cap	0
table_4358.pcd	table	-1
lamp_785.pcd	lamp	-1
table_1396.pcd	table	-1
guitar_601.pcd	guitar	7
chair_285.pcd	chair	13
lamp_1266.pcd	lamp	7
table_3453.pcd	table	-1
airplane_2185.pcd	airplane	31
airplane_762.pcd	airplane	29
table_5156.pcd	table	-1
airplane_798.pcd	airplane	-1
table_4940.pcd	table	-1
chair_2257.pcd	chair	13
table_1780.pcd	table	-1
chair_1096.pcd	chair	-1
guitar_772.pcd	guitar	7
car_485.pcd	car	10
guitar_271.pcd	guitar	7
airplane_2126.pcd	airplane	-1
knife_138.pcd	knife	7
airplane_1100.pcd	airplane	-1
table_3756.pcd	table	-1
car_238.pcd	car	10
table_2600.pcd	table	27
airplane_1240.pcd	airplane	-1
airplane_2184.pcd	airplane	16
table_1959.pcd	table	28
airplane_1119.pcd	airplane	33
chair_864.pcd	chair	13
car_595.pcd	car	10
guitar_12.pcd	guitar	7
table_3494.pcd	table	-1
car_645.pcd	car	10
table_970.pcd	table	-1
chair_2375.pcd	chair	-1
chair_2615.pcd	chair	13
chair_90.pcd	chair	13
airplane_2134.pcd	airplane	-1
chair_2541.pcd	chair	13
lamp_659.pcd	lamp	7
car_1133.pcd	car	10
airplane_183.pcd	airplane	-1
table_4725.pcd	table	27
table_3319.pcd	table	-1
table_5122.pcd	table	-1
table_3791.pcd	table	-1
table_2786.pcd	table	-1
car_1105.pcd	car	10
chair_2003.pcd	chair	13
table_5224.pcd	table	-1
chair_3650.pcd	chair	13
table_3423.pcd	table	-1
airplane_1113.pcd	airplane	-1
airplane_1320.pcd	airplane	-1
airplane_1167.pcd	airplane	16
table_3645.pcd	table	27
airplane_2237.pcd	airplane	-1
bag_8.pcd	bag	-1
table_1526.pcd	table	-1
table_4466.pcd	table	-1
table_2339.pcd	table	24
car_642.pcd	car	10
rocket_41.pcd	rocket	-1
table_2687.pcd	table	-1
laptop_229.pcd	laptop	2
lamp_786.pcd	lamp	7
table_1477.pcd	table	-1
table_4576.pcd	table	-1
chair_2711.pcd	chair	13
car_1645.pcd	car	10
mug_150.pcd	mug	1
airplane_445.pcd	airplane	-1
lamp_276.pcd	lamp	-1
table_4586.pcd	table	-1
airplane_1486.pcd	airplane	16
table_2254.pcd	table	-1
chair_1744.pcd	chair	-1
airplane_1600.pcd	airplane	-1
table_3025.pcd	table	-1
car_1565.pcd	car	10
lamp_752.pcd	lamp	-1
airplane_2247.pcd	airplane	17
skateboard_127.pcd	skateboard	9
chair_2431.pcd	chair	13
table_4761.pcd	table	27
table_1192.pcd	table	-1
table_2194.pcd	table	-1
table_5253.pcd	table	-1
table_3612.pcd	table	27
pistol_211.pcd	pistol	18
table_3295.pcd	table	-1
airplane_1808.pcd	airplane	19
airplane_1639.pcd	airplane	17
guitar_489.pcd	guitar	7
guitar_53.pcd	guitar	7
table_3166.pcd	table	-1
car_1376.pcd	car	10
chair_932.pcd	chair	-1
table_3660.pcd	table	-1
airplane_1173.pcd	airplane	31
airplane_2386.pcd	airplane	-1
chair_2718.pcd	chair	-1
chair_3312.pcd	chair	-1
car_702.pcd	car	-1
table_433.pcd	table	-1
chair_318.pcd	chair	-1
airplane_361.pcd	airplane	38
car_175.pcd	car	10
car_15.pcd	car	10
car_1155.pcd	car	10
lamp_624.pcd	lamp	7
airplane_564.pcd	airplane	17
lamp_1087.pcd	lamp	-1
car_1053.pcd	car	10
table_3712.pcd	table	-1
bag_42.pcd	bag	-1
table_85.pcd	table	-1
lamp_197.pcd	lamp	7
knife_357.pcd	knife	7
table_1389.pcd	table	-1
knife_345.pcd	knife	7
table_4350.pcd	table	-1
airplane_1132.pcd	airplane	-1
car_866.pcd	car	-1
lamp_781.pcd	lamp	7
chair_703.pcd	chair	13
car_836.pcd	car	10
skateboard_108.pcd	skateboard	9
table_5116.pcd	table	-1
guitar_435.pcd	guitar	7
chair_33.pcd	chair	13
car_367.pcd	car	10
airplane_463.pcd	airplane	-1
table_3581.pcd	table	-1
airplane_457.pcd	airplane	30
lamp_1208.pcd	lamp	-1
table_3439.pcd	table	-1
knife_358.pcd	knife	7
table_3317.pcd	table	-1
airplane_1888.pcd	airplane	19
table_4365.pcd	table	14
table_5042.pcd	table	-1
table_3730.pcd	table	-1
laptop_178.pcd	laptop	2
chair_1433.pcd	chair	13
table_5237.pcd	table	7
lamp_699.pcd	lamp	-1
chair_827.pcd	chair	-1
guitar_47.pcd	guitar	7
airplane_1253.pcd	airplane	-1
guitar_715.pcd	guitar	7
airplane_736.pcd	airplane	15
table_2751.pcd	table	-1
lamp_1426.pcd	lamp	-1
guitar_743.pcd	guitar	7
table_653.pcd	table	-1
lamp_146.pcd	lamp	-1
cap_10.pcd	cap	-1
knife_30.pcd	knife	7
car_1660.pcd	car	10
table_2594.pcd	table	27
table_492.pcd	table	-1
table_3755.pcd	table	-1
table_1941.pcd	table	27
guitar_621.pcd	guitar	7
skateboard_23.pcd	skateboard	-1
chair_1671.pcd	chair	-1
airplane_1201.pcd	airplane	-1
guitar_565.pcd	guitar	7
table_4045.pcd	table	-1
lamp_1533.pcd	lamp	5
table_3475.pcd	table	-1
table_4109.pcd	table	-1
skateboard_55.pcd	skateboard	9
car_1224.pcd	car	10
chair_436.pcd	chair	4
table_1649.pcd	table	-1
table_3554.pcd	table	-1
laptop_186.pcd	laptop	2
table_3545.pcd	table	-1
airplane_1894.pcd	airplane	-1
chair_996.pcd	chair	-1
chair_2785.pcd	chair	-1
airplane_225.pcd	airplane	-1
lamp_908.pcd	lamp	-1
knife_221.pcd	knife	7
table_4569.pcd	table	-1
table_5152.pcd	table	-1
lamp_1227.pcd	lamp	-1
table_1071.pcd	table	-1
lamp_1104.pcd	lamp	-1
chair_924.pcd	chair	4
lamp_1323.pcd	lamp	-1
table_1408.pcd	table	27
chair_114.pcd	chair	13
lamp_1516.pcd	lamp	-1
table_1602.pcd	table	-1
knife_148.pcd	knife	7
knife_64.pcd	knife	7
table_3907.pcd	table	-1
table_407.pcd	table	-1
lamp_504.pcd	lamp	7
chair_182.pcd	chair	-1
lamp_1016.pcd	lamp	7
table_4757.pcd	table	-1
chair_3666.pcd	chair	-1
table_4743.pcd	table	-1
pistol_45.pcd	pistol	18
table_2121.pcd	table	-1
table_1135.pcd	table	-1
table_3398.pcd	table	-1
car_1316.pcd	car	10
airplane_2027.pcd	airplane	-1
chair_1806.pcd	chair	13
bag_20.pcd	bag	-1
table_5254.pcd	table	-1
lamp_527.pcd	lamp	7
table_4325.pcd	table	-1
car_1799.pcd	car	10
table_1379.pcd	table	27
chair_2968.pcd	chair	-1
table_4915.pcd	table	27
table_1178.pcd	table	-1
airplane_2293.pcd	airplane	21
cap_13.pcd	cap	-1
table_4960.pcd	table	-1
airplane_1796.pcd	airplane	17
lamp_793.pcd	lamp	7
table_1404.pcd	table	-1
airplane_2301.pcd	airplane	-1
car_1668.pcd	car	10
table_2995.pcd	table	-1
chair_3227.pcd	chair	-1
airplane_408.pcd	airplane	-1
table_1611.pcd	table	-1
guitar_69.pcd	guitar	7
chair_3536.pcd	chair	-1
table_3419.pcd	table	27
chair_635.pcd	chair	13
pistol_18.pcd	pistol	18
chair_3077.pcd	chair	13
chair_978.pcd	chair	13
car_1669.pcd	car	10
chair_2871.pcd	chair	-1
car_97.pcd	car	10
table_4111.pcd	table	-1
car_278.pcd	car	10
car_828.pcd	car	10
