	FileNames	Class	Clusters
4528	chair_2189.pcd	chair	-1
4529	chair_2194.pcd	chair	-1
4530	table_1087.pcd	table	-1
4531	table_3866.pcd	table	27
4532	lamp_676.pcd	lamp	-1
4533	laptop_174.pcd	laptop	2
4534	airplane_2382.pcd	airplane	-1
4535	chair_1509.pcd	chair	13
4536	chair_1103.pcd	chair	13
4537	lamp_184.pcd	lamp	-1
4538	skateboard_97.pcd	skateboard	9
4539	chair_2419.pcd	chair	-1
4540	table_3745.pcd	table	-1
4541	car_477.pcd	car	10
4542	lamp_1542.pcd	lamp	-1
4543	table_5217.pcd	table	-1
4544	chair_2890.pcd	chair	13
4545	airplane_2410.pcd	airplane	31
4546	airplane_2430.pcd	airplane	-1
4547	airplane_1540.pcd	airplane	-1
4548	car_1282.pcd	car	10
4549	chair_3132.pcd	chair	-1
4550	table_2309.pcd	table	-1
4551	airplane_1550.pcd	airplane	-1
4552	airplane_2545.pcd	airplane	17
4553	lamp_1187.pcd	lamp	-1
4554	table_1672.pcd	table	-1
4555	airplane_1636.pcd	airplane	17
4556	table_2235.pcd	table	-1
4557	guitar_265.pcd	guitar	7
4558	chair_2928.pcd	chair	13
4559	chair_2389.pcd	chair	13
4560	table_3105.pcd	table	27
4561	pistol_96.pcd	pistol	-1
4562	table_4579.pcd	table	-1
4563	chair_154.pcd	chair	-1
4564	airplane_1525.pcd	airplane	20
4565	airplane_928.pcd	airplane	-1
4566	guitar_23.pcd	guitar	7
4567	table_129.pcd	table	27
4568	motorbike_14.pcd	motorbike	11
4569	chair_1382.pcd	chair	-1
4570	table_3846.pcd	table	-1
4571	mug_137.pcd	mug	-1
4572	car_1170.pcd	car	10
4573	chair_1306.pcd	chair	13
4574	airplane_2165.pcd	airplane	-1
4575	chair_2746.pcd	chair	4
4576	lamp_369.pcd	lamp	7
4577	table_4573.pcd	table	-1
4578	earphone_29.pcd	earphone	-1
4579	car_914.pcd	car	-1
4580	car_1671.pcd	car	10
4581	airplane_965.pcd	airplane	-1
4582	chair_626.pcd	chair	-1
4583	table_2410.pcd	table	27
4584	table_4531.pcd	table	-1
4585	table_281.pcd	table	-1
4586	table_4208.pcd	table	-1
4587	table_3923.pcd	table	-1
4588	airplane_1898.pcd	airplane	25
4589	chair_2612.pcd	chair	13
4590	car_1735.pcd	car	10
4591	airplane_1815.pcd	airplane	-1
4592	airplane_998.pcd	airplane	-1
4593	chair_1254.pcd	chair	13
4594	chair_3007.pcd	chair	13
4595	table_2347.pcd	table	-1
4596	table_3948.pcd	table	27
4597	car_340.pcd	car	10
4598	table_524.pcd	table	-1
4599	table_1647.pcd	table	-1
4600	airplane_2197.pcd	airplane	26
4601	chair_1647.pcd	chair	13
4602	table_3851.pcd	table	-1
4603	table_3343.pcd	table	-1
4604	lamp_59.pcd	lamp	-1
4605	chair_1811.pcd	chair	-1
4606	table_3422.pcd	table	-1
4607	airplane_2189.pcd	airplane	21
4608	chair_357.pcd	chair	-1
4609	table_2730.pcd	table	-1
4610	table_683.pcd	table	-1
4611	chair_2793.pcd	chair	-1
4612	table_3657.pcd	table	-1
4613	chair_3175.pcd	chair	13
4614	chair_1535.pcd	chair	-1
4615	lamp_770.pcd	lamp	-1
4616	airplane_1998.pcd	airplane	17
4617	guitar_328.pcd	guitar	7
4618	airplane_1784.pcd	airplane	-1
4619	airplane_2258.pcd	airplane	36
4620	car_1067.pcd	car	10
4621	knife_28.pcd	knife	7
4622	table_0.pcd	table	-1
4623	chair_3730.pcd	chair	-1
4624	knife_210.pcd	knife	7
4625	chair_2311.pcd	chair	-1
4626	airplane_499.pcd	airplane	-1
4627	knife_74.pcd	knife	7
4628	guitar_253.pcd	guitar	7
4629	lamp_1418.pcd	lamp	7
4630	lamp_559.pcd	lamp	-1
4631	table_1082.pcd	table	6
4632	laptop_268.pcd	laptop	2
4633	table_3481.pcd	table	-1
4634	table_4828.pcd	table	-1
4635	airplane_2623.pcd	airplane	-1
4636	chair_2457.pcd	chair	13
4637	lamp_1370.pcd	lamp	-1
4638	table_288.pcd	table	27
4639	chair_3425.pcd	chair	-1
4640	car_803.pcd	car	10
4641	table_1523.pcd	table	-1
4642	table_730.pcd	table	-1
4643	car_1326.pcd	car	10
4644	table_863.pcd	table	7
4645	chair_1964.pcd	chair	-1
4646	table_178.pcd	table	-1
4647	chair_3639.pcd	chair	-1
4648	lamp_374.pcd	lamp	-1
4649	table_1949.pcd	table	-1
4650	table_1675.pcd	table	-1
4651	car_184.pcd	car	10
4652	chair_520.pcd	chair	-1
4653	car_1762.pcd	car	10
4654	airplane_1323.pcd	airplane	-1
4655	table_28.pcd	table	-1
4656	car_625.pcd	car	10
4657	table_2555.pcd	table	27
4658	airplane_951.pcd	airplane	-1
4659	table_720.pcd	table	-1
4660	table_2320.pcd	table	-1
4661	airplane_833.pcd	airplane	18
4662	table_5216.pcd	table	-1
4663	car_7.pcd	car	10
4664	table_3555.pcd	table	27
4665	chair_1286.pcd	chair	-1
4666	lamp_229.pcd	lamp	-1
4667	table_30.pcd	table	-1
4668	chair_1062.pcd	chair	-1
4669	airplane_419.pcd	airplane	19
4670	table_5167.pcd	table	-1
4671	laptop_105.pcd	laptop	2
4672	chair_2461.pcd	chair	-1
4673	pistol_22.pcd	pistol	18
4674	motorbike_82.pcd	motorbike	-1
4675	table_1948.pcd	table	-1
4676	table_733.pcd	table	-1
4677	chair_2289.pcd	chair	-1
4678	table_1208.pcd	table	-1
4679	guitar_114.pcd	guitar	7
4680	skateboard_10.pcd	skateboard	9
4681	car_1571.pcd	car	10
4682	chair_1518.pcd	chair	-1
4683	table_714.pcd	table	-1
4684	skateboard_8.pcd	skateboard	9
4685	table_2250.pcd	table	27
4686	table_3047.pcd	table	-1
4687	chair_1235.pcd	chair	-1
4688	table_3123.pcd	table	-1
4689	motorbike_138.pcd	motorbike	12
4690	airplane_2117.pcd	airplane	21
4691	airplane_2009.pcd	airplane	34
4692	chair_459.pcd	chair	13
4693	airplane_841.pcd	airplane	17
4694	car_652.pcd	car	10
4695	table_3811.pcd	table	27
4696	table_2430.pcd	table	-1
4697	table_1059.pcd	table	-1
4698	table_1441.pcd	table	-1
4699	lamp_1335.pcd	lamp	-1
4700	chair_499.pcd	chair	13
4701	car_1079.pcd	car	10
4702	airplane_1602.pcd	airplane	-1
4703	airplane_1150.pcd	airplane	-1
4704	table_1510.pcd	table	27
4705	laptop_184.pcd	laptop	2
4706	chair_3146.pcd	chair	-1
4707	lamp_1056.pcd	lamp	7
4708	laptop_202.pcd	laptop	2
4709	table_3014.pcd	table	-1
4710	chair_2769.pcd	chair	13
4711	airplane_2482.pcd	airplane	-1
4712	lamp_891.pcd	lamp	7
4713	chair_507.pcd	chair	-1
4714	car_1512.pcd	car	10
4715	motorbike_164.pcd	motorbike	11
4716	table_3265.pcd	table	-1
4717	table_5127.pcd	table	-1
4718	table_3973.pcd	table	-1
4719	airplane_1690.pcd	airplane	-1
4720	table_1264.pcd	table	-1
4721	table_689.pcd	table	-1
4722	guitar_200.pcd	guitar	7
4723	knife_63.pcd	knife	7
4724	airplane_2525.pcd	airplane	-1
4725	airplane_565.pcd	airplane	-1
4726	airplane_1698.pcd	airplane	-1
4727	car_1578.pcd	car	10
4728	lamp_1205.pcd	lamp	-1
4729	chair_3200.pcd	chair	-1
4730	car_55.pcd	car	10
4731	chair_227.pcd	chair	13
4732	table_2045.pcd	table	-1
4733	table_1681.pcd	table	-1
4734	table_3374.pcd	table	-1
4735	chair_1880.pcd	chair	13
4736	table_4029.pcd	table	-1
4737	car_143.pcd	car	10
4738	knife_108.pcd	knife	7
4739	table_471.pcd	table	-1
4740	guitar_163.pcd	guitar	7
4741	table_1177.pcd	table	-1
4742	airplane_2381.pcd	airplane	20
4743	table_4683.pcd	table	-1
4744	lamp_553.pcd	lamp	-1
4745	chair_603.pcd	chair	13
4746	car_504.pcd	car	10
4747	lamp_913.pcd	lamp	7
4748	table_4306.pcd	table	-1
4749	laptop_14.pcd	laptop	2
4750	airplane_1989.pcd	airplane	-1
4751	table_4729.pcd	table	27
4752	table_501.pcd	table	-1
4753	chair_3135.pcd	chair	13
4754	pistol_35.pcd	pistol	-1
4755	car_107.pcd	car	10
4756	chair_1785.pcd	chair	13
4757	chair_1213.pcd	chair	13
4758	lamp_1509.pcd	lamp	-1
4759	lamp_412.pcd	lamp	-1
4760	mug_180.pcd	mug	1
4761	car_628.pcd	car	10
4762	chair_3383.pcd	chair	13
4763	table_4370.pcd	table	-1
4764	table_5220.pcd	table	-1
4765	table_3016.pcd	table	28
4766	airplane_2471.pcd	airplane	-1
4767	table_2070.pcd	table	27
4768	airplane_2370.pcd	airplane	-1
4769	guitar_70.pcd	guitar	7
4770	chair_271.pcd	chair	-1
4771	airplane_1830.pcd	airplane	25
4772	cap_8.pcd	cap	-1
4773	laptop_333.pcd	laptop	2
4774	chair_2543.pcd	chair	13
4775	airplane_351.pcd	airplane	17
4776	airplane_149.pcd	airplane	-1
4777	table_3189.pcd	table	27
4778	airplane_785.pcd	airplane	-1
4779	airplane_616.pcd	airplane	-1
4780	guitar_161.pcd	guitar	7
4781	chair_989.pcd	chair	-1
4782	table_3754.pcd	table	27
4783	chair_736.pcd	chair	-1
4784	car_842.pcd	car	10
4785	chair_339.pcd	chair	-1
4786	table_2289.pcd	table	-1
4787	car_1581.pcd	car	10
4788	chair_1740.pcd	chair	-1
4789	airplane_2058.pcd	airplane	-1
4790	car_1289.pcd	car	10
4791	lamp_1447.pcd	lamp	-1
4792	car_1597.pcd	car	10
4793	table_1453.pcd	table	-1
4794	chair_1063.pcd	chair	13
4795	table_3185.pcd	table	27
4796	car_1039.pcd	car	10
4797	lamp_523.pcd	lamp	-1
4798	knife_306.pcd	knife	7
4799	guitar_452.pcd	guitar	7
4800	table_3181.pcd	table	27
4801	table_81.pcd	table	-1
4802	lamp_1312.pcd	lamp	-1
4803	lamp_120.pcd	lamp	-1
4804	table_4191.pcd	table	-1
4805	table_4043.pcd	table	-1
4806	table_2556.pcd	table	24
4807	airplane_2086.pcd	airplane	-1
4808	laptop_372.pcd	laptop	2
4809	table_546.pcd	table	-1
4810	car_226.pcd	car	10
4811	table_244.pcd	table	-1
4812	table_5119.pcd	table	-1
4813	knife_135.pcd	knife	7
4814	guitar_63.pcd	guitar	7
4815	lamp_706.pcd	lamp	7
4816	chair_2155.pcd	chair	-1
4817	table_4969.pcd	table	-1
4818	guitar_370.pcd	guitar	7
4819	table_4201.pcd	table	-1
4820	table_3959.pcd	table	-1
4821	chair_2848.pcd	chair	-1
4822	car_810.pcd	car	10
4823	motorbike_127.pcd	motorbike	11
4824	chair_102.pcd	chair	13
4825	table_911.pcd	table	-1
4826	table_4055.pcd	table	3
4827	table_1637.pcd	table	-1
4828	chair_1689.pcd	chair	-1
4829	chair_2041.pcd	chair	13
4830	chair_3729.pcd	chair	13
4831	airplane_1427.pcd	airplane	-1
4832	chair_820.pcd	chair	4
4833	table_4360.pcd	table	-1
4834	chair_132.pcd	chair	-1
4835	car_1683.pcd	car	10
4836	airplane_405.pcd	airplane	-1
4837	table_4823.pcd	table	-1
4838	laptop_167.pcd	laptop	2
4839	car_636.pcd	car	10
4840	chair_80.pcd	chair	-1
4841	airplane_60.pcd	airplane	17
4842	chair_38.pcd	chair	-1
4843	car_1233.pcd	car	10
4844	table_1624.pcd	table	-1
4845	car_614.pcd	car	10
4846	chair_501.pcd	chair	13
4847	guitar_496.pcd	guitar	7
4848	table_4011.pcd	table	-1
4849	table_3572.pcd	table	-1
4850	lamp_588.pcd	lamp	7
4851	airplane_2023.pcd	airplane	35
4852	table_4241.pcd	table	27
4853	chair_329.pcd	chair	-1
4854	table_3122.pcd	table	27
4855	car_1153.pcd	car	10
4856	table_4966.pcd	table	-1
4857	table_4812.pcd	table	-1
4858	airplane_864.pcd	airplane	17
4859	airplane_2004.pcd	airplane	-1
4860	motorbike_111.pcd	motorbike	12
4861	airplane_795.pcd	airplane	-1
4862	guitar_45.pcd	guitar	7
4863	lamp_115.pcd	lamp	-1
4864	chair_835.pcd	chair	13
4865	bag_3.pcd	bag	-1
4866	airplane_2439.pcd	airplane	-1
4867	table_4678.pcd	table	-1
4868	chair_198.pcd	chair	-1
4869	chair_2568.pcd	chair	13
4870	airplane_164.pcd	airplane	-1
4871	table_4858.pcd	table	-1
4872	airplane_2289.pcd	airplane	19
4873	table_5251.pcd	table	-1
4874	table_1565.pcd	table	-1
4875	lamp_604.pcd	lamp	-1
4876	chair_1563.pcd	chair	13
4877	motorbike_194.pcd	motorbike	11
4878	car_1124.pcd	car	10
4879	airplane_204.pcd	airplane	-1
4880	car_61.pcd	car	10
4881	chair_531.pcd	chair	13
4882	laptop_382.pcd	laptop	2
4883	chair_2326.pcd	chair	-1
4884	chair_492.pcd	chair	-1
4885	table_3797.pcd	table	-1
4886	chair_740.pcd	chair	13
4887	airplane_2156.pcd	airplane	21
4888	table_4070.pcd	table	-1
4889	airplane_200.pcd	airplane	23
4890	guitar_94.pcd	guitar	7
4891	table_764.pcd	table	-1
4892	airplane_152.pcd	airplane	-1
4893	car_611.pcd	car	10
4894	chair_1134.pcd	chair	13
4895	chair_1141.pcd	chair	13
4896	car_289.pcd	car	-1
4897	lamp_823.pcd	lamp	7
4898	car_1094.pcd	car	-1
4899	chair_3084.pcd	chair	-1
4900	chair_3130.pcd	chair	-1
4901	table_4662.pcd	table	-1
4902	chair_653.pcd	chair	-1
4903	lamp_1258.pcd	lamp	7
4904	laptop_312.pcd	laptop	2
4905	table_3901.pcd	table	8
4906	table_2101.pcd	table	27
4907	guitar_605.pcd	guitar	7
4908	table_1282.pcd	table	-1
4909	table_415.pcd	table	-1
4910	laptop_108.pcd	laptop	2
4911	car_1066.pcd	car	10
4912	car_317.pcd	car	10
4913	car_1558.pcd	car	10
4914	lamp_284.pcd	lamp	-1
4915	laptop_149.pcd	laptop	2
4916	lamp_389.pcd	lamp	-1
4917	table_2138.pcd	table	-1
4918	table_770.pcd	table	-1
4919	table_4912.pcd	table	-1
4920	lamp_1444.pcd	lamp	-1
4921	table_4309.pcd	table	-1
4922	chair_431.pcd	chair	13
4923	car_1604.pcd	car	10
4924	car_1060.pcd	car	10
4925	car_1249.pcd	car	10
4926	lamp_1216.pcd	lamp	-1
4927	chair_3548.pcd	chair	-1
4928	airplane_1879.pcd	airplane	-1
4929	car_424.pcd	car	10
4930	table_4473.pcd	table	27
4931	chair_268.pcd	chair	-1
4932	car_124.pcd	car	10
4933	chair_748.pcd	chair	-1
4934	chair_554.pcd	chair	-1
4935	chair_968.pcd	chair	-1
4936	table_5067.pcd	table	-1
4937	table_4294.pcd	table	-1
4938	table_1699.pcd	table	-1
4939	pistol_102.pcd	pistol	-1
4940	chair_1073.pcd	chair	13
4941	airplane_980.pcd	airplane	20
4942	airplane_2526.pcd	airplane	-1
4943	table_5101.pcd	table	-1
4944	chair_2280.pcd	chair	13
4945	chair_1353.pcd	chair	13
4946	table_1888.pcd	table	-1
4947	chair_959.pcd	chair	13
4948	airplane_1090.pcd	airplane	-1
4949	car_591.pcd	car	10
4950	lamp_1210.pcd	lamp	-1
4951	chair_1335.pcd	chair	-1
4952	table_4889.pcd	table	-1
4953	car_687.pcd	car	10
4954	chair_1576.pcd	chair	13
4955	airplane_373.pcd	airplane	34
4956	airplane_2360.pcd	airplane	-1
4957	car_1013.pcd	car	10
4958	chair_1172.pcd	chair	-1
4959	table_5.pcd	table	27
4960	car_1143.pcd	car	10
4961	chair_2966.pcd	chair	-1
4962	airplane_2368.pcd	airplane	-1
4963	chair_1718.pcd	chair	-1
4964	chair_2019.pcd	chair	-1
4965	table_3496.pcd	table	27
4966	chair_176.pcd	chair	-1
4967	table_3599.pcd	table	-1
4968	airplane_1158.pcd	airplane	31
4969	car_516.pcd	car	10
4970	table_4730.pcd	table	27
4971	airplane_1729.pcd	airplane	31
4972	lamp_233.pcd	lamp	-1
4973	table_1010.pcd	table	-1
4974	lamp_985.pcd	lamp	7
4975	chair_772.pcd	chair	13
4976	table_4897.pcd	table	-1
4977	chair_221.pcd	chair	13
4978	table_462.pcd	table	-1
4979	guitar_589.pcd	guitar	7
4980	lamp_1545.pcd	lamp	-1
4981	table_5080.pcd	table	8
4982	mug_82.pcd	mug	1
4983	airplane_1377.pcd	airplane	35
4984	knife_336.pcd	knife	7
4985	chair_1440.pcd	chair	13
4986	car_13.pcd	car	10
4987	airplane_1866.pcd	airplane	-1
4988	car_594.pcd	car	10
4989	car_202.pcd	car	-1
4990	table_429.pcd	table	-1
4991	table_15.pcd	table	-1
4992	chair_37.pcd	chair	13
4993	table_1923.pcd	table	27
4994	guitar_277.pcd	guitar	7
4995	earphone_1.pcd	earphone	-1
4996	chair_667.pcd	chair	13
4997	guitar_81.pcd	guitar	7
4998	airplane_246.pcd	airplane	22
4999	chair_2321.pcd	chair	-1
5000	table_739.pcd	table	-1
5001	table_250.pcd	table	-1
5002	airplane_520.pcd	airplane	22
5003	table_34.pcd	table	-1
5004	airplane_269.pcd	airplane	-1
5005	chair_1225.pcd	chair	-1
5006	airplane_2233.pcd	airplane	20
5007	table_1429.pcd	table	-1
5008	chair_2567.pcd	chair	-1
5009	table_1912.pcd	table	-1
5010	table_3547.pcd	table	-1
5011	airplane_2520.pcd	airplane	36
5012	airplane_2414.pcd	airplane	21
5013	bag_48.pcd	bag	-1
5014	table_2196.pcd	table	-1
5015	car_991.pcd	car	10
5016	chair_1398.pcd	chair	-1
5017	table_2523.pcd	table	-1
5018	airplane_1184.pcd	airplane	-1
5019	airplane_1498.pcd	airplane	-1
5020	lamp_215.pcd	lamp	7
5021	table_2726.pcd	table	27
5022	airplane_2406.pcd	airplane	-1
5023	chair_2369.pcd	chair	13
5024	table_230.pcd	table	24
5025	chair_2429.pcd	chair	-1
5026	chair_3176.pcd	chair	-1
5027	motorbike_144.pcd	motorbike	-1
5028	chair_3064.pcd	chair	-1
5029	table_795.pcd	table	-1
5030	table_3454.pcd	table	14
5031	chair_1544.pcd	chair	-1
5032	table_4605.pcd	table	-1
5033	airplane_2419.pcd	airplane	-1
5034	table_1887.pcd	table	-1
5035	table_3629.pcd	table	27
5036	table_2343.pcd	table	3
5037	car_292.pcd	car	-1
5038	airplane_363.pcd	airplane	21
5039	chair_30.pcd	chair	-1
5040	chair_2179.pcd	chair	-1
5041	table_1418.pcd	table	-1
5042	table_4338.pcd	table	-1
5043	car_1519.pcd	car	10
5044	chair_1970.pcd	chair	-1
5045	table_3032.pcd	table	-1
5046	chair_3416.pcd	chair	-1
5047	lamp_1184.pcd	lamp	7
5048	table_4840.pcd	table	27
5049	table_86.pcd	table	-1
5050	airplane_1309.pcd	airplane	-1
5051	pistol_81.pcd	pistol	18
5052	knife_228.pcd	knife	7
5053	chair_571.pcd	chair	-1
5054	motorbike_34.pcd	motorbike	11
5055	table_2620.pcd	table	27
5056	chair_3149.pcd	chair	13
5057	lamp_269.pcd	lamp	7
5058	chair_1640.pcd	chair	-1
5059	table_3838.pcd	table	-1
5060	chair_1123.pcd	chair	13
5061	table_797.pcd	table	-1
5062	chair_2074.pcd	chair	-1
5063	table_4456.pcd	table	-1
5064	chair_1371.pcd	chair	13
5065	airplane_2290.pcd	airplane	-1
5066	airplane_1706.pcd	airplane	30
5067	chair_1178.pcd	chair	-1
5068	lamp_648.pcd	lamp	7
5069	lamp_902.pcd	lamp	7
5070	table_2617.pcd	table	-1
5071	guitar_7.pcd	guitar	7
5072	airplane_1572.pcd	airplane	19
5073	table_623.pcd	table	-1
5074	lamp_354.pcd	lamp	-1
5075	table_565.pcd	table	-1
5076	chair_3540.pcd	chair	13
5077	lamp_1094.pcd	lamp	-1
5078	table_4146.pcd	table	27
5079	knife_177.pcd	knife	7
5080	chair_3083.pcd	chair	13
5081	guitar_620.pcd	guitar	7
5082	table_4023.pcd	table	-1
5083	table_217.pcd	table	-1
5084	car_52.pcd	car	10
5085	lamp_577.pcd	lamp	7
5086	table_2830.pcd	table	-1
5087	chair_3291.pcd	chair	-1
5088	table_3058.pcd	table	-1
5089	chair_1105.pcd	chair	13
5090	table_3976.pcd	table	-1
5091	airplane_222.pcd	airplane	-1
5092	airplane_2670.pcd	airplane	-1
5093	table_2935.pcd	table	-1
5094	table_2321.pcd	table	-1
5095	chair_1903.pcd	chair	-1
5096	airplane_1389.pcd	airplane	-1
5097	chair_2850.pcd	chair	13
5098	table_3939.pcd	table	-1
5099	chair_3678.pcd	chair	-1
5100	airplane_679.pcd	airplane	-1
5101	guitar_175.pcd	guitar	7
5102	airplane_1676.pcd	airplane	33
5103	table_4186.pcd	table	-1
5104	table_4144.pcd	table	-1
5105	table_976.pcd	table	-1
5106	table_3798.pcd	table	7
5107	laptop_64.pcd	laptop	2
5108	table_2747.pcd	table	-1
5109	chair_2606.pcd	chair	-1
5110	guitar_418.pcd	guitar	7
5111	table_5213.pcd	table	-1
5112	airplane_2384.pcd	airplane	-1
5113	table_1001.pcd	table	27
5114	pistol_28.pcd	pistol	18
5115	airplane_2501.pcd	airplane	-1
5116	guitar_340.pcd	guitar	7
5117	lamp_380.pcd	lamp	-1
5118	chair_2113.pcd	chair	-1
5119	mug_13.pcd	mug	1
5120	chair_2777.pcd	chair	-1
5121	airplane_976.pcd	airplane	-1
5122	chair_2646.pcd	chair	4
5123	chair_3005.pcd	chair	-1
5124	table_1234.pcd	table	-1
5125	airplane_1635.pcd	airplane	-1
5126	chair_3739.pcd	chair	13
5127	lamp_975.pcd	lamp	7
5128	car_978.pcd	car	10
5129	chair_1166.pcd	chair	13
5130	table_1150.pcd	table	-1
5131	lamp_873.pcd	lamp	7
5132	airplane_1370.pcd	airplane	-1
5133	airplane_2323.pcd	airplane	16
5134	chair_3188.pcd	chair	-1
5135	guitar_756.pcd	guitar	7
5136	chair_1450.pcd	chair	-1
5137	airplane_1940.pcd	airplane	22
5138	airplane_1337.pcd	airplane	-1
5139	chair_1478.pcd	chair	13
5140	lamp_795.pcd	lamp	7
5141	chair_3048.pcd	chair	-1
5142	guitar_444.pcd	guitar	7
5143	car_1231.pcd	car	10
5144	table_681.pcd	table	-1
5145	chair_739.pcd	chair	-1
5146	table_3726.pcd	table	-1
5147	airplane_782.pcd	airplane	-1
5148	table_2105.pcd	table	-1
5149	table_2758.pcd	table	-1
5150	table_1176.pcd	table	-1
5151	airplane_1917.pcd	airplane	30
5152	pistol_2.pcd	pistol	-1
5153	car_534.pcd	car	10
5154	skateboard_50.pcd	skateboard	9
5155	chair_3529.pcd	chair	-1
5156	airplane_13.pcd	airplane	15
5157	knife_8.pcd	knife	7
5158	chair_432.pcd	chair	4
5159	guitar_248.pcd	guitar	7
5160	lamp_522.pcd	lamp	7
5161	table_2437.pcd	table	-1
5162	guitar_87.pcd	guitar	7
5163	car_1401.pcd	car	10
5164	car_1011.pcd	car	10
5165	table_489.pcd	table	-1
5166	chair_546.pcd	chair	13
5167	chair_1780.pcd	chair	13
5168	airplane_179.pcd	airplane	21
5169	table_4604.pcd	table	-1
5170	airplane_1210.pcd	airplane	17
5171	cap_12.pcd	cap	-1
5172	laptop_386.pcd	laptop	2
5173	lamp_1483.pcd	lamp	7
5174	bag_10.pcd	bag	-1
5175	laptop_248.pcd	laptop	-1
5176	chair_1501.pcd	chair	13
5177	airplane_2256.pcd	airplane	-1
5178	table_2185.pcd	table	-1
5179	chair_1575.pcd	chair	-1
5180	table_4210.pcd	table	-1
5181	lamp_849.pcd	lamp	7
5182	chair_2886.pcd	chair	13
5183	chair_2132.pcd	chair	13
5184	table_2676.pcd	table	-1
5185	airplane_1938.pcd	airplane	36
5186	guitar_690.pcd	guitar	7
5187	table_2368.pcd	table	-1
5188	table_2275.pcd	table	-1
5189	table_4754.pcd	table	-1
5190	chair_2896.pcd	chair	-1
5191	motorbike_40.pcd	motorbike	11
5192	table_2412.pcd	table	-1
5193	lamp_862.pcd	lamp	-1
5194	airplane_656.pcd	airplane	-1
5195	airplane_1637.pcd	airplane	16
5196	chair_255.pcd	chair	13
5197	airplane_145.pcd	airplane	21
5198	guitar_596.pcd	guitar	7
5199	lamp_694.pcd	lamp	-1
5200	chair_373.pcd	chair	13
5201	knife_303.pcd	knife	7
5202	lamp_1445.pcd	lamp	7
5203	airplane_215.pcd	airplane	36
5204	table_3780.pcd	table	27
5205	car_1527.pcd	car	10
5206	lamp_555.pcd	lamp	7
5207	chair_3136.pcd	chair	-1
5208	table_1775.pcd	table	-1
5209	table_4305.pcd	table	-1
5210	airplane_1545.pcd	airplane	25
5211	table_4500.pcd	table	7
5212	table_3130.pcd	table	-1
5213	chair_415.pcd	chair	-1
5214	car_322.pcd	car	10
5215	table_440.pcd	table	-1
5216	table_1831.pcd	table	27
5217	airplane_1286.pcd	airplane	-1
5218	table_4086.pcd	table	-1
5219	table_2391.pcd	table	-1
5220	bag_71.pcd	bag	-1
5221	guitar_627.pcd	guitar	7
5222	table_1340.pcd	table	-1
5223	lamp_1534.pcd	lamp	-1
5224	chair_2725.pcd	chair	13
5225	airplane_942.pcd	airplane	23
5226	chair_1331.pcd	chair	-1
5227	car_446.pcd	car	10
5228	airplane_1345.pcd	airplane	-1
5229	table_3410.pcd	table	-1
5230	airplane_227.pcd	airplane	17
5231	airplane_237.pcd	airplane	-1
5232	table_290.pcd	table	-1
5233	table_4308.pcd	table	-1
5234	lamp_89.pcd	lamp	-1
5235	table_4797.pcd	table	-1
5236	chair_1905.pcd	chair	-1
5237	chair_2220.pcd	chair	-1
5238	airplane_2362.pcd	airplane	19
5239	guitar_98.pcd	guitar	7
5240	chair_578.pcd	chair	13
5241	table_3704.pcd	table	-1
5242	table_630.pcd	table	-1
5243	mug_112.pcd	mug	1
5244	table_1425.pcd	table	27
5245	lamp_1427.pcd	lamp	7
5246	airplane_1669.pcd	airplane	-1
5247	table_126.pcd	table	27
5248	chair_2775.pcd	chair	4
5249	table_434.pcd	table	-1
5250	pistol_202.pcd	pistol	18
5251	airplane_588.pcd	airplane	16
5252	chair_32.pcd	chair	-1
5253	chair_1279.pcd	chair	-1
5254	knife_355.pcd	knife	7
5255	airplane_1846.pcd	airplane	-1
5256	airplane_1833.pcd	airplane	31
5257	airplane_461.pcd	airplane	-1
5258	airplane_63.pcd	airplane	22
5259	chair_257.pcd	chair	4
5260	car_1110.pcd	car	10
5261	car_117.pcd	car	10
5262	table_1509.pcd	table	-1
5263	table_1846.pcd	table	-1
5264	chair_1181.pcd	chair	-1
5265	table_1359.pcd	table	-1
5266	chair_3198.pcd	chair	-1
5267	lamp_794.pcd	lamp	7
5268	chair_3435.pcd	chair	-1
5269	cap_2.pcd	cap	-1
5270	table_4392.pcd	table	-1
5271	chair_2542.pcd	chair	-1
5272	table_403.pcd	table	-1
5273	car_436.pcd	car	10
5274	chair_1495.pcd	chair	-1
5275	lamp_860.pcd	lamp	-1
5276	pistol_235.pcd	pistol	18
5277	car_391.pcd	car	10
5278	table_915.pcd	table	-1
5279	table_1535.pcd	table	-1
5280	car_357.pcd	car	10
5281	airplane_2050.pcd	airplane	17
5282	lamp_1064.pcd	lamp	-1
5283	table_1388.pcd	table	-1
5284	guitar_694.pcd	guitar	7
5285	chair_3057.pcd	chair	-1
5286	airplane_1019.pcd	airplane	17
5287	chair_2441.pcd	chair	-1
5288	chair_779.pcd	chair	13
5289	table_3074.pcd	table	-1
5290	airplane_2224.pcd	airplane	33
5291	table_91.pcd	table	-1
5292	table_1689.pcd	table	-1
5293	airplane_628.pcd	airplane	-1
5294	airplane_1282.pcd	airplane	-1
5295	table_5252.pcd	table	-1
5296	airplane_2393.pcd	airplane	22
5297	car_36.pcd	car	10
5298	airplane_1368.pcd	airplane	36
5299	table_4177.pcd	table	27
5300	lamp_1425.pcd	lamp	-1
5301	lamp_1160.pcd	lamp	7
